transaction_id,timestamp,sender_id,receiver_id,amount,merchant_category,location,device_type,upi_channel,risk_flag,risk_scenario
TXN002636,2026-01-03 09:18:00,USER0707,REC0008,248.7,Transfer,Pune,Android,App,0,normal
TXN004645,2026-01-03 09:23:00,USER0485,REC0009,531.4,Food,Delhi,Android,App,0,normal
TXN002410,2026-01-03 09:24:00,USER0148,REC0060,619.64,Shopping,Pune,Android,QR,0,normal
TXN005529,2026-01-03 09:54:00,USER0478,REC0442,328.53,Groceries,Delhi,iOS,App,0,normal
TXN006384,2026-01-03 10:00:00,USER0851,REC0490,336.69,Bills,Hyderabad,Android,Collect Request,0,normal
TXN002469,2026-01-03 10:17:00,USER0439,REC0272,271.82,Groceries,Mumbai,Android,QR,0,normal
TXN008669,2026-01-03 10:28:00,USER0376,REC0422,216.46,Bills,Delhi,iOS,QR,0,normal
TXN007485,2026-01-03 10:35:00,USER0668,REC0253,539.58,Shopping,Pune,iOS,App,0,normal
TXN003486,2026-01-03 10:42:00,USER0061,REC0497,927.38,Groceries,Pune,Android,App,0,normal
TXN008539,2026-01-03 11:06:00,USER0303,REC0101,679.77,Groceries,Pune,Android,App,0,normal
TXN004715,2026-01-03 12:31:00,USER0267,REC0005,1048.05,Shopping,Pune,Android,QR,0,normal
TXN007724,2026-01-03 12:57:00,USER0388,REC0416,1842.87,Groceries,Pune,Android,App,0,normal
TXN005630,2026-01-03 13:06:00,USER0555,REC0104,2775.36,Shopping,Chennai,Android,Collect Request,0,normal
TXN006788,2026-01-03 13:13:00,USER0702,REC0053,1184.25,Groceries,Chennai,Android,QR,0,normal
TXN008409,2026-01-03 14:00:00,USER0027,REC0093,1090.36,Shopping,Hyderabad,iOS,Collect Request,0,normal
TXN009631,2026-01-03 14:10:00,USER0342,REC0206,1175.38,Food,Hyderabad,Android,App,0,normal
TXN000830,2026-01-03 14:38:00,USER0728,REC0155,213.19,Shopping,Delhi,iOS,Collect Request,0,normal
TXN008150,2026-01-03 14:47:00,USER0742,REC0231,103.0,Groceries,Hyderabad,iOS,QR,0,normal
TXN001493,2026-01-03 15:10:00,USER0003,REC0055,389.14,Transfer,Bengaluru,Android,App,0,normal
TXN009505,2026-01-03 15:30:00,USER0385,REC0326,343.11,Shopping,Hyderabad,Android,App,0,normal
TXN001300,2026-01-03 15:57:00,USER0183,REC0116,2189.45,Food,Pune,iOS,QR,0,normal
TXN009084,2026-01-03 16:00:00,USER0954,REC0489,1049.22,Food,Hyderabad,Android,App,0,normal
TXN007011,2026-01-03 16:05:00,USER0342,REC0088,1897.17,Transfer,Bengaluru,Android,App,0,normal
TXN005429,2026-01-03 16:14:00,USER0212,REC0329,1269.49,Groceries,Delhi,Android,QR,0,normal
TXN004535,2026-01-03 16:23:00,USER0328,REC0352,33.95,Groceries,Pune,Android,App,0,normal
TXN008860,2026-01-03 16:26:00,USER0834,REC0350,989.69,Food,Mumbai,Android,App,0,normal
TXN001590,2026-01-03 16:26:00,USER0772,REC0074,434.86,Groceries,Pune,Android,QR,0,normal
TXN007823,2026-01-03 16:42:00,USER0268,REC0200,841.48,Bills,Chennai,Android,App,0,normal
TXN006907,2026-01-03 16:54:00,USER0269,REC0131,1405.32,Shopping,Chennai,Android,App,0,normal
TXN001944,2026-01-03 16:55:00,USER0047,REC0444,268.14,Shopping,Pune,Android,QR,0,normal
TXN003537,2026-01-03 17:01:00,USER0487,REC0335,206.06,Groceries,Hyderabad,Android,App,0,normal
TXN004531,2026-01-03 17:07:00,USER0154,REC0436,68.21,Transfer,Hyderabad,Android,App,0,normal
TXN001869,2026-01-03 17:08:00,USER0095,REC0437,2203.31,Food,Chennai,Android,App,0,normal
TXN007284,2026-01-03 17:15:00,USER0990,REC0370,533.77,Shopping,Hyderabad,Android,App,0,normal
TXN006573,2026-01-03 17:41:00,USER0146,REC0095,939.2,Food,Chennai,Android,QR,0,normal
TXN009051,2026-01-03 17:48:00,USER0931,REC0266,2023.78,Shopping,Mumbai,Android,App,0,normal
TXN008514,2026-01-03 17:50:00,USER0540,REC0002,299.28,Shopping,Mumbai,Android,App,0,normal
TXN006917,2026-01-03 18:30:00,USER0543,REC0485,1515.54,Food,Hyderabad,Android,QR,0,normal
TXN000138,2026-01-03 18:33:00,USER0277,REC0111,654.2,Groceries,Delhi,Android,QR,0,normal
TXN003458,2026-01-03 18:43:00,USER0752,REC0351,1068.27,Groceries,Delhi,Android,QR,0,normal
TXN005120,2026-01-03 18:56:00,USER0894,REC0129,340.58,Food,Hyderabad,Android,App,0,normal
TXN002559,2026-01-03 19:04:00,USER0423,REC0432,681.77,Groceries,Pune,Android,App,0,normal
TXN004160,2026-01-03 19:06:00,USER0956,REC0197,779.37,Bills,Pune,Android,App,0,normal
TXN007648,2026-01-03 19:08:00,USER0738,REC0424,1203.23,Shopping,Pune,Android,App,0,normal
TXN009938,2026-01-03 19:17:00,USER0180,REC0400,610.14,Food,Mumbai,Android,QR,0,normal
TXN008294,2026-01-03 19:28:00,USER0239,REC0183,684.02,Bills,Chennai,Android,QR,0,normal
TXN001536,2026-01-03 19:34:00,USER0617,REC0215,693.33,Groceries,Pune,iOS,QR,0,normal
TXN002951,2026-01-03 19:59:00,USER0008,REC0191,988.51,Transfer,Pune,Android,QR,0,normal
TXN005210,2026-01-03 20:12:00,USER0898,REC0103,540.85,Shopping,Delhi,iOS,App,0,normal
TXN002263,2026-01-03 20:37:00,USER0334,REC0145,517.42,Shopping,Chennai,Android,App,0,normal
TXN000385,2026-01-03 20:55:00,USER0744,REC0310,463.14,Transfer,Pune,iOS,App,0,normal
TXN004036,2026-01-03 21:12:00,USER0028,REC0458,2387.97,Shopping,Chennai,Android,App,0,normal
TXN005396,2026-01-03 21:26:00,USER0831,REC0376,2300.88,Food,Chennai,Android,QR,0,normal
TXN003682,2026-01-03 21:26:00,USER0703,REC0457,416.85,Shopping,Chennai,iOS,Collect Request,0,normal
TXN002499,2026-01-03 21:48:00,USER0239,REC0460,1672.47,Food,Bengaluru,Android,App,0,normal
TXN000787,2026-01-03 21:56:00,USER0006,REC0209,308.15,Groceries,Bengaluru,iOS,App,0,normal
TXN008331,2026-01-03 22:13:00,USER0214,REC0322,2042.31,Shopping,Hyderabad,Android,App,0,normal
TXN004642,2026-01-03 22:23:00,USER0048,REC0232,326.75,Groceries,Pune,Android,App,0,normal
TXN008464,2026-01-03 22:45:00,USER0793,REC0110,137.47,Transfer,Mumbai,iOS,App,0,normal
TXN004244,2026-01-03 22:52:00,USER0007,REC0358,1074.44,Travel,Mumbai,iOS,QR,0,normal
TXN006702,2026-01-03 22:59:00,USER0904,REC0370,639.89,Shopping,Pune,iOS,App,0,normal
TXN005500,2026-01-03 23:08:00,USER0812,REC0170,1098.97,Bills,Mumbai,iOS,App,0,normal
TXN006761,2026-01-03 23:43:00,USER0666,REC0087,697.1,Groceries,Delhi,Android,QR,0,normal
TXN004275,2026-01-03 23:59:00,USER0489,REC0209,653.21,Transfer,Pune,Android,App,0,normal
TXN008286,2026-01-04 00:19:00,USER0228,REC0322,1522.11,Shopping,Hyderabad,Android,App,0,normal
TXN006564,2026-01-04 00:35:00,USER0594,REC0002,566.89,Groceries,Delhi,iOS,App,0,normal
TXN006445,2026-01-04 00:48:00,USER0339,REC0193,928.39,Shopping,Hyderabad,Android,QR,0,normal
TXN006293,2026-01-04 01:09:00,USER0923,REC0224,416.71,Shopping,Bengaluru,Android,App,0,normal
TXN005002,2026-01-04 01:10:00,USER0502,REC0369,1211.07,Shopping,Pune,iOS,App,0,normal
TXN005467,2026-01-04 01:15:00,USER0621,REC0322,3209.01,Food,Mumbai,Android,App,0,normal
TXN004304,2026-01-04 01:49:00,USER0735,REC0449,31941.62,Food,Hyderabad,Android,App,1,unusually_high_amount
TXN006565,2026-01-04 02:12:00,USER0438,REC0225,419.95,Shopping,Mumbai,Android,App,0,normal
TXN009187,2026-01-04 02:26:00,USER0296,REC0122,655.23,Bills,Chennai,iOS,App,0,normal
TXN005838,2026-01-04 02:37:00,USER0930,REC0142,2604.18,Groceries,Delhi,Android,QR,1,late_night_payment
TXN000147,2026-01-04 02:56:00,USER0943,REC0188,1127.71,Groceries,Mumbai,Android,QR,0,normal
TXN003880,2026-01-04 03:01:00,USER0271,REC0362,393.14,Groceries,Chennai,Android,App,1,late_night_payment
TXN009701,2026-01-04 03:05:00,USER0752,REC0424,591.78,Shopping,Pune,Android,App,0,normal
TXN002322,2026-01-04 03:15:00,USER0690,REC0095,292.52,Bills,Delhi,Android,App,0,normal
TXN009346,2026-01-04 03:25:00,USER0928,REC0270,403.3,Food,Pune,Android,QR,0,normal
TXN005503,2026-01-04 03:46:00,USER0796,REC0088,304.37,Groceries,Pune,Android,App,0,normal
TXN006908,2026-01-04 03:47:00,USER0975,REC0268,2273.35,Groceries,Hyderabad,Android,App,0,normal
TXN003320,2026-01-04 03:51:00,USER0425,REC0498,646.29,Food,Pune,Android,QR,0,normal
TXN000663,2026-01-04 03:55:00,USER0262,REC0029,900.16,Food,Pune,Android,QR,0,normal
TXN001683,2026-01-04 03:58:00,USER0940,REC0210,661.8,Bills,Mumbai,iOS,App,0,normal
TXN002866,2026-01-04 03:58:00,USER0110,REC0361,128.43,Shopping,Bengaluru,Android,App,0,normal
TXN000562,2026-01-04 04:08:00,USER0958,REC0336,246.36,Bills,Chennai,Android,App,1,late_night_payment
TXN004003,2026-01-04 04:12:00,USER0090,REC0308,365.56,Shopping,Bengaluru,iOS,App,0,normal
TXN005069,2026-01-04 04:12:00,USER0258,REC0339,200.3,Travel,Delhi,Android,App,0,normal
TXN007382,2026-01-04 04:59:00,USER0506,REC0002,1991.25,Transfer,Hyderabad,iOS,App,1,late_night_payment
TXN004945,2026-01-04 05:24:00,USER0364,REC0353,1047.78,Groceries,Chennai,Android,App,0,normal
TXN001446,2026-01-04 05:25:00,USER0069,REC0018,1006.01,Transfer,Hyderabad,Android,QR,0,normal
TXN002764,2026-01-04 05:32:00,USER0872,REC0097,416.96,Bills,Chennai,Android,App,0,normal
TXN007868,2026-01-04 05:48:00,USER0962,REC0239,931.01,Bills,Delhi,Android,QR,0,normal
TXN000970,2026-01-04 05:53:00,USER0884,REC0131,382.97,Bills,Bengaluru,iOS,QR,0,normal
TXN008741,2026-01-04 06:04:00,USER0207,REC0430,285.54,Shopping,Hyderabad,Android,QR,0,normal
TXN000844,2026-01-04 06:06:00,USER0490,REC0094,2364.38,Shopping,Chennai,iOS,App,0,normal
TXN009349,2026-01-04 06:14:00,USER0074,REC0296,268.13,Shopping,Hyderabad,iOS,QR,0,normal
TXN005740,2026-01-04 06:14:00,USER0695,REC0086,712.03,Transfer,Chennai,Android,App,0,normal
TXN004299,2026-01-04 06:24:00,USER0307,REC0101,432.72,Travel,Mumbai,Android,App,0,normal
TXN006744,2026-01-04 06:25:00,USER0549,REC0256,553.33,Groceries,Chennai,Android,App,0,normal
TXN004552,2026-01-04 06:41:00,USER0757,REC0223,2428.25,Bills,Chennai,Android,App,0,normal
TXN009492,2026-01-04 06:41:00,USER0793,REC0410,708.4,Shopping,Delhi,Android,App,0,normal
TXN001909,2026-01-04 06:56:00,USER0528,REC0002,279.86,Shopping,Hyderabad,Android,App,0,normal
TXN008315,2026-01-04 07:41:00,USER0162,REC0341,1300.49,Bills,Chennai,Android,App,0,normal
TXN007347,2026-01-04 07:46:00,USER0455,REC0081,522.41,Bills,Bengaluru,iOS,QR,0,normal
TXN001266,2026-01-04 07:51:00,USER0421,REC0495,500.81,Shopping,Chennai,iOS,App,0,normal
TXN004969,2026-01-04 08:06:00,USER0379,REC0358,664.12,Food,Pune,iOS,Collect Request,0,normal
TXN003633,2026-01-04 08:13:00,USER0771,REC0134,686.79,Transfer,Delhi,Android,QR,0,normal
TXN006901,2026-01-04 08:15:00,USER0987,REC0068,303.74,Food,Hyderabad,Android,App,0,normal
TXN009136,2026-01-04 08:16:00,USER0811,REC0073,783.44,Groceries,Hyderabad,iOS,QR,0,normal
TXN006359,2026-01-04 08:18:00,USER0282,REC0491,292.71,Groceries,Bengaluru,Android,App,0,normal
TXN003545,2026-01-04 08:27:00,USER0894,REC0222,1023.14,Groceries,Hyderabad,iOS,QR,0,normal
TXN000117,2026-01-04 08:29:00,USER0980,REC0381,211.71,Shopping,Pune,Android,App,0,normal
TXN006510,2026-01-04 08:35:00,USER0688,REC0353,745.53,Transfer,Chennai,Android,App,0,normal
TXN000328,2026-01-04 08:48:00,USER0416,REC0270,182.29,Food,Chennai,Android,QR,0,normal
TXN003755,2026-01-04 09:32:00,USER0899,REC0091,379.02,Bills,Hyderabad,Android,App,0,normal
TXN006577,2026-01-04 10:10:00,USER0068,REC0477,492.78,Groceries,Chennai,Android,App,0,normal
TXN007795,2026-01-04 10:19:00,USER0563,REC0234,678.59,Groceries,Bengaluru,Android,App,0,normal
TXN009353,2026-01-04 10:47:00,USER0163,REC0435,831.64,Shopping,Bengaluru,iOS,QR,0,normal
TXN002630,2026-01-04 11:15:00,USER0692,REC0053,248.47,Travel,Mumbai,Android,App,0,normal
TXN007399,2026-01-04 11:20:00,USER0232,REC0049,276.77,Bills,Chennai,iOS,QR,0,normal
TXN006279,2026-01-04 11:22:00,USER0315,REC0322,177.37,Shopping,Hyderabad,iOS,App,0,normal
TXN003240,2026-01-04 11:28:00,USER0267,REC0120,703.78,Groceries,Chennai,Android,QR,0,normal
TXN006706,2026-01-04 11:38:00,USER0808,REC0367,94.78,Food,Pune,iOS,App,0,normal
TXN004458,2026-01-04 11:42:00,USER0192,REC0438,178.25,Travel,Pune,Android,App,0,normal
TXN009288,2026-01-04 12:09:00,USER0101,REC0361,241.99,Bills,Hyderabad,Android,Collect Request,0,normal
TXN004194,2026-01-04 12:11:00,USER0479,REC0194,446.0,Shopping,Pune,iOS,QR,0,normal
TXN002203,2026-01-04 12:36:00,USER0747,REC0275,1142.59,Transfer,Delhi,Android,App,0,normal
TXN007772,2026-01-04 12:55:00,USER0153,REC0285,189.28,Groceries,Chennai,Android,App,0,normal
TXN004592,2026-01-04 13:22:00,USER0984,REC0383,570.55,Food,Mumbai,iOS,QR,0,normal
TXN009825,2026-01-04 13:22:00,USER0935,REC0069,1124.24,Shopping,Hyderabad,Android,App,0,normal
TXN007111,2026-01-04 13:25:00,USER0803,REC0432,887.73,Groceries,Pune,Android,App,0,normal
TXN004236,2026-01-04 13:27:00,USER0691,REC0360,2694.71,Travel,Chennai,Android,App,0,normal
TXN007676,2026-01-04 14:16:00,USER0732,REC0186,191.26,Groceries,Hyderabad,Android,App,0,normal
TXN005628,2026-01-04 14:17:00,USER0251,REC0133,543.08,Shopping,Chennai,iOS,App,0,normal
TXN002728,2026-01-04 14:36:00,USER0130,REC0154,117.39,Shopping,Bengaluru,Android,QR,0,normal
TXN000870,2026-01-04 14:43:00,USER0732,REC0149,274.85,Travel,Bengaluru,Android,App,0,normal
TXN006352,2026-01-04 14:47:00,USER0894,REC0060,476.62,Bills,Pune,Android,App,0,normal
TXN002038,2026-01-04 14:56:00,USER0744,REC0069,465.08,Travel,Chennai,Android,QR,0,normal
TXN002772,2026-01-04 15:15:00,USER0878,REC0126,476.77,Travel,Bengaluru,Android,App,0,normal
TXN006886,2026-01-04 15:19:00,USER0322,REC0200,380.41,Groceries,Mumbai,Android,App,0,normal
TXN008948,2026-01-04 15:28:00,USER0083,REC0017,357.51,Food,Hyderabad,Android,QR,0,normal
TXN009665,2026-01-04 15:40:00,USER0692,REC0329,288.07,Bills,Chennai,Android,QR,0,normal
TXN002881,2026-01-04 15:47:00,USER0748,REC0166,373.31,Food,Delhi,Android,App,0,normal
TXN004751,2026-01-04 15:54:00,USER0660,REC0119,3203.38,Groceries,Mumbai,iOS,QR,0,normal
TXN008569,2026-01-04 16:04:00,USER0195,REC0499,2647.92,Food,Chennai,iOS,App,0,normal
TXN008882,2026-01-04 16:16:00,USER0564,REC0107,428.3,Bills,Mumbai,Android,QR,0,normal
TXN008253,2026-01-04 16:19:00,USER0695,REC0415,930.17,Shopping,Delhi,Android,App,0,normal
TXN001452,2026-01-04 16:43:00,USER0882,REC0500,1165.29,Food,Delhi,Android,App,0,normal
TXN001099,2026-01-04 17:03:00,USER0135,REC0275,473.5,Groceries,Mumbai,Android,App,0,normal
TXN005134,2026-01-04 17:06:00,USER0037,REC0211,2001.63,Shopping,Pune,iOS,QR,0,normal
TXN008645,2026-01-04 17:18:00,USER0435,REC0377,590.8,Food,Pune,Android,App,0,normal
TXN000250,2026-01-04 17:53:00,USER0553,REC0082,269.3,Groceries,Delhi,Android,App,0,normal
TXN001019,2026-01-04 17:59:00,USER0159,REC0268,226.51,Groceries,Bengaluru,Android,App,0,normal
TXN008079,2026-01-04 18:06:00,USER0295,REC0187,238.44,Bills,Pune,Android,QR,0,normal
TXN004189,2026-01-04 18:37:00,USER0911,REC0177,105.2,Groceries,Bengaluru,Android,App,0,normal
TXN008552,2026-01-04 18:51:00,USER0046,REC0359,1172.49,Shopping,Hyderabad,Android,App,0,normal
TXN007689,2026-01-04 19:01:00,USER0330,REC0254,2213.07,Bills,Chennai,Android,Collect Request,0,normal
TXN004092,2026-01-04 19:28:00,USER0963,REC0351,998.6,Groceries,Chennai,Android,QR,0,normal
TXN000902,2026-01-04 19:28:00,USER0006,REC0238,308.68,Groceries,Hyderabad,Android,QR,0,normal
TXN004320,2026-01-04 19:42:00,USER0166,REC0491,429.68,Food,Mumbai,Android,Collect Request,0,normal
TXN006268,2026-01-04 20:47:00,USER0825,REC0258,876.8,Shopping,Bengaluru,iOS,App,0,normal
TXN006520,2026-01-04 20:49:00,USER0568,REC0449,1062.25,Groceries,Bengaluru,Android,App,0,normal
TXN008028,2026-01-04 20:53:00,USER0300,REC0478,949.25,Shopping,Bengaluru,Android,QR,0,normal
TXN001871,2026-01-04 21:13:00,USER0229,REC0450,438.49,Groceries,Chennai,Android,App,0,normal
TXN004596,2026-01-04 21:15:00,USER0080,REC0021,196.33,Food,Chennai,Android,QR,0,normal
TXN000817,2026-01-04 21:21:00,USER0756,REC0500,1052.24,Groceries,Pune,Android,App,0,normal
TXN002339,2026-01-04 21:51:00,USER0009,REC0211,532.36,Food,Pune,Android,Collect Request,0,normal
TXN000056,2026-01-04 22:36:00,USER0323,REC0081,2072.41,Shopping,Chennai,iOS,App,0,normal
TXN002371,2026-01-04 22:54:00,USER0089,REC0161,718.5,Groceries,Chennai,Android,App,0,normal
TXN000811,2026-01-04 23:24:00,USER0393,REC0065,207.49,Food,Bengaluru,Android,QR,0,normal
TXN002522,2026-01-04 23:25:00,USER0885,REC0281,708.94,Transfer,Chennai,Android,QR,0,normal
TXN009541,2026-01-04 23:39:00,USER0871,REC0354,404.92,Food,Pune,Android,QR,0,normal
TXN007190,2026-01-04 23:53:00,USER0077,REC0398,719.7,Transfer,Chennai,Android,QR,0,normal
TXN001110,2026-01-05 00:26:00,USER0663,REC0385,818.38,Food,Delhi,Android,App,0,normal
TXN000397,2026-01-05 00:44:00,USER0749,REC0499,223.72,Travel,Hyderabad,Android,QR,0,normal
TXN004551,2026-01-05 00:54:00,USER0232,REC0199,584.59,Groceries,Pune,Android,App,0,normal
TXN004776,2026-01-05 00:56:00,USER0129,REC0293,836.49,Transfer,Bengaluru,Android,QR,0,normal
TXN000352,2026-01-05 01:00:00,USER0049,REC0344,1192.47,Food,Delhi,Android,App,0,normal
TXN004269,2026-01-05 01:00:00,USER0026,REC0102,500.75,Transfer,Chennai,Android,Collect Request,0,normal
TXN008918,2026-01-05 01:04:00,USER0587,REC0287,970.37,Groceries,Chennai,Android,App,0,normal
TXN005622,2026-01-05 01:07:00,USER0133,REC0359,729.98,Shopping,Delhi,Android,App,0,normal
TXN002780,2026-01-05 01:26:00,USER0202,REC0147,154.11,Groceries,Pune,Android,QR,0,normal
TXN001806,2026-01-05 01:34:00,USER0139,REC0202,305.86,Shopping,Hyderabad,Android,App,0,normal
TXN007161,2026-01-05 02:05:00,USER0455,REC0088,83.79,Food,Pune,Android,App,0,normal
TXN003013,2026-01-05 02:34:00,USER0900,REC0151,383.36,Food,Pune,Android,App,0,normal
TXN005680,2026-01-05 02:37:00,USER0328,REC0499,203.34,Food,Hyderabad,Android,App,0,normal
TXN003871,2026-01-05 03:01:00,USER0046,REC0193,609.18,Transfer,Mumbai,iOS,QR,0,normal
TXN004127,2026-01-05 03:03:00,USER0144,REC0188,1730.65,Groceries,Bengaluru,Android,QR,0,normal
TXN003852,2026-01-05 03:16:00,USER0170,REC0175,345.82,Food,Delhi,Android,App,0,normal
TXN009606,2026-01-05 03:30:00,USER0689,REC0142,312.78,Groceries,Pune,Android,App,0,normal
TXN006313,2026-01-05 03:51:00,USER0252,REC0235,147.03,Bills,Pune,Android,QR,0,normal
TXN003363,2026-01-05 04:02:00,USER0142,REC0474,1780.58,Bills,Chennai,Android,QR,0,normal
TXN007911,2026-01-05 04:25:00,USER0723,REC0181,242.34,Food,Bengaluru,iOS,App,0,normal
TXN009364,2026-01-05 04:34:00,USER0028,REC0394,393.67,Food,Chennai,iOS,Collect Request,0,normal
TXN005093,2026-01-05 04:42:00,USER0472,REC0224,527.3,Groceries,Mumbai,Android,QR,0,normal
TXN001781,2026-01-05 05:00:00,USER0118,REC0362,389.31,Shopping,Pune,Android,QR,0,normal
TXN004770,2026-01-05 06:03:00,USER0120,REC0283,1108.29,Groceries,Hyderabad,Android,App,0,normal
TXN009053,2026-01-05 06:10:00,USER0104,REC0309,360.42,Bills,Mumbai,iOS,App,0,normal
TXN006612,2026-01-05 06:18:00,USER0120,REC0103,371.17,Travel,Chennai,Android,Collect Request,0,normal
TXN004022,2026-01-05 06:19:00,USER0074,REC0478,1340.57,Groceries,Pune,iOS,App,0,normal
TXN001526,2026-01-05 06:19:00,USER0745,REC0108,800.21,Transfer,Bengaluru,iOS,App,0,normal
TXN007396,2026-01-05 06:20:00,USER0359,REC0174,376.38,Food,Mumbai,Android,App,0,normal
TXN006192,2026-01-05 06:32:00,USER0859,REC0268,319.05,Shopping,Delhi,Android,QR,0,normal
TXN001463,2026-01-05 06:37:00,USER0594,REC0286,1208.34,Food,Pune,Android,Collect Request,0,normal
TXN004329,2026-01-05 08:16:00,USER0022,REC0115,698.08,Food,Bengaluru,Android,App,0,normal
TXN001518,2026-01-05 08:54:00,USER0240,REC0465,195.32,Food,Chennai,Android,App,0,normal
TXN009893,2026-01-05 09:04:00,USER0750,REC0126,1489.95,Food,Hyderabad,Android,App,0,normal
TXN009082,2026-01-05 09:07:00,USER0987,REC0396,730.82,Transfer,Delhi,Android,QR,0,normal
TXN001270,2026-01-05 09:11:00,USER0114,REC0319,1235.2,Transfer,Mumbai,Android,QR,0,normal
TXN007062,2026-01-05 09:14:00,USER0643,REC0393,337.33,Shopping,Delhi,Android,QR,0,normal
TXN005548,2026-01-05 09:34:00,USER0953,REC0015,391.04,Groceries,Hyderabad,Android,App,0,normal
TXN001286,2026-01-05 09:45:00,USER0784,REC0394,492.37,Shopping,Delhi,Android,App,0,normal
TXN008789,2026-01-05 09:48:00,USER0174,REC0337,365.07,Shopping,Delhi,Android,QR,0,normal
TXN004894,2026-01-05 09:59:00,USER0643,REC0334,1134.12,Groceries,Pune,Android,App,0,normal
TXN002884,2026-01-05 10:05:00,USER0911,REC0137,737.04,Travel,Hyderabad,Android,QR,0,normal
TXN000574,2026-01-05 10:23:00,USER0785,REC0446,341.06,Transfer,Pune,iOS,App,0,normal
TXN002412,2026-01-05 10:49:00,USER0678,REC0082,384.39,Groceries,Chennai,Android,QR,0,normal
TXN009476,2026-01-05 10:59:00,USER0181,REC0253,379.61,Food,Pune,Android,App,0,normal
TXN005055,2026-01-05 11:00:00,USER0691,REC0221,1107.0,Shopping,Delhi,Android,QR,0,normal
TXN004347,2026-01-05 11:21:00,USER0189,REC0128,337.04,Transfer,Mumbai,Android,QR,0,normal
TXN005991,2026-01-05 11:26:00,USER0120,REC0212,1078.87,Shopping,Pune,iOS,App,0,normal
TXN006809,2026-01-05 11:46:00,USER0688,REC0235,370.51,Shopping,Pune,Android,App,0,normal
TXN008265,2026-01-05 12:08:00,USER0030,REC0117,445.87,Groceries,Pune,Android,QR,0,normal
TXN001976,2026-01-05 12:13:00,USER0379,REC0500,128.7,Food,Chennai,Android,QR,0,normal
TXN000699,2026-01-05 12:18:00,USER0764,REC0154,418.49,Travel,Pune,Android,Collect Request,0,normal
TXN008215,2026-01-05 12:21:00,USER0530,REC0257,408.33,Shopping,Pune,Android,QR,0,normal
TXN004952,2026-01-05 12:49:00,USER0522,REC0345,765.4,Groceries,Delhi,Android,QR,0,normal
TXN007611,2026-01-05 12:52:00,USER0202,REC0203,567.43,Travel,Chennai,Android,App,0,normal
TXN001642,2026-01-05 13:07:00,USER0696,REC0479,491.59,Groceries,Chennai,Android,App,0,normal
TXN003338,2026-01-05 13:09:00,USER0193,REC0229,206.7,Groceries,Chennai,Android,Collect Request,0,normal
TXN002972,2026-01-05 13:48:00,USER0889,REC0260,1103.54,Food,Chennai,Android,QR,0,normal
TXN002505,2026-01-05 13:51:00,USER0464,REC0165,1092.48,Shopping,Bengaluru,Android,App,0,normal
TXN003464,2026-01-05 13:54:00,USER0543,REC0189,1676.75,Transfer,Pune,iOS,App,0,normal
TXN004986,2026-01-05 14:02:00,USER0763,REC0244,920.37,Food,Delhi,Android,QR,0,normal
TXN001464,2026-01-05 14:04:00,USER0887,REC0018,628.68,Groceries,Chennai,iOS,QR,0,normal
TXN002278,2026-01-05 15:03:00,USER0184,REC0240,172.67,Shopping,Bengaluru,Android,App,0,normal
TXN003617,2026-01-05 15:08:00,USER0681,REC0356,2175.23,Groceries,Mumbai,Android,App,0,normal
TXN005219,2026-01-05 15:34:00,USER0783,REC0101,458.6,Bills,Pune,iOS,QR,0,normal
TXN000848,2026-01-05 15:34:00,USER0007,REC0133,1500.96,Food,Mumbai,Android,App,0,normal
TXN004120,2026-01-05 15:43:00,USER0407,REC0255,217.81,Travel,Delhi,iOS,App,0,normal
TXN004724,2026-01-05 15:46:00,USER0771,REC0266,554.26,Travel,Bengaluru,Android,App,0,normal
